,SW48,SW620,SW1463,SW1116,RKO,MDST8,SW1417,T84,SW837,HT55,SW948,KM12
41301,3.38,1.86,2.04,4.89,1.82,0.14,0.48,3.24,1.87,1.32,3.42,1.31
41302,0.0,3.63,0.0,5.72,3.53,0.32,0.76,3.86,2.51,0.46,0.91,1.08
41303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41304,0.67,0.01,0.0,0.0,0.17,0.0,0.01,0.05,0.28,0.0,0.02,0.0
41305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41306,15.64,0.79,0.36,0.03,3.85,0.68,0.33,0.79,4.81,0.19,0.2,0.15
41307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
41308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41309,7.56,1.02,0.18,1.46,0.7,0.03,1.33,1.71,4.25,1.08,4.75,6.03
41310,0.11,0.0,0.74,0.19,0.0,0.0,0.0,0.02,0.0,0.08,0.0,4.18
41311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
41313,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.01,0.03,0.01,0.0,0.0
41314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41315,0.0,0.16,1.93,1.32,0.03,0.0,8.29,0.97,0.13,1.94,0.27,0.0
41316,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.13,0.56,0.67,0.0,0.0
41317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
41318,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.47,0.15
41319,0.81,0.27,0.11,0.01,1.09,0.0,0.0,0.0,0.05,0.0,0.0,0.0
41320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41321,0.0,0.06,0.0,0.26,0.12,0.0,0.04,0.03,0.0,0.0,0.53,0.03
41322,0.63,0.15,0.0,0.05,0.0,0.03,0.0,0.17,0.44,0.1,0.19,0.13
41323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41324,10.41,15.02,30.41,9.97,16.33,4.39,4.55,3.16,5.33,4.49,9.23,18.97
41325,1.29,0.65,0.0,0.0,2.17,0.15,0.46,0.22,0.89,1.18,3.26,0.41
41326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41331,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.88,0.0
41332,0.0,0.98,0.0,0.0,0.59,0.07,0.86,0.58,0.0,0.32,0.29,0.25
41333,52.21,21.02,16.57,12.81,9.45,10.52,19.04,19.26,27.43,5.28,3.72,28.21
41334,2.66,3.32,3.73,1.03,2.21,1.33,1.73,1.81,2.62,3.27,1.74,1.56
41335,0.0,0.0,0.0,0.0,0.29,0.58,0.8,0.63,1.17,0.95,0.0,0.26
41336,0.0,0.4,0.0,0.0,0.0,0.03,0.32,0.0,0.0,0.02,0.0,0.02
41337,9.08,3.61,7.31,0.67,3.42,7.68,7.0,7.33,8.76,5.08,3.46,2.46
41338,3.34,4.92,3.16,1.87,1.22,14.1,4.29,2.79,0.87,2.78,1.25,0.88
41339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41340,0.0,0.82,0.53,0.0,1.06,0.0,0.24,0.36,0.08,0.03,0.25,0.52
41341,0.37,0.71,0.47,0.7,0.44,0.16,0.67,0.25,0.69,0.51,0.8,0.87
41342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41344,1.87,2.49,1.5,2.23,4.19,1.09,1.66,1.94,0.78,1.29,3.16,2.89
41345,0.0,1.08,0.0,4.46,1.62,0.34,1.12,0.94,3.13,2.2,1.84,3.01
41346,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41349,0.0,0.05,1.01,0.92,0.0,0.0,0.0,0.3,0.0,0.05,0.07,0.0
41350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41351,8.31,1.16,3.57,0.97,0.51,0.0,0.32,0.38,0.0,0.62,0.95,0.46
41352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41353,0.17,0.99,0.15,0.08,5.06,1.31,0.15,0.0,0.0,0.05,0.14,0.0
41354,2.46,0.47,1.55,0.0,0.28,1.09,0.14,0.33,2.4,0.12,0.31,0.67
41355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41356,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.05,0.0,0.0
41357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41358,0.0,0.27,0.0,0.59,0.0,0.0,0.0,0.35,0.0,0.21,0.54,0.0
41359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41360,4.11,1.17,0.41,1.65,7.58,0.05,0.46,5.4,2.69,1.13,2.24,7.38
41361,2.28,6.72,0.0,2.12,0.8,0.48,2.86,2.15,1.4,4.03,0.32,4.32
41362,0.38,0.11,0.04,0.13,0.07,0.05,0.07,0.13,0.67,0.18,0.11,0.13
41363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41364,1.3,1.68,1.14,1.19,2.5,6.08,2.3,1.44,1.2,6.6,14.52,3.88
41365,1.13,0.15,0.0,0.0,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.23
41366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.1
41367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0
41368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41369,0.0,0.0,0.0,0.0,0.38,0.0,0.34,0.13,3.01,0.0,0.5,0.44
41370,0.08,0.21,0.04,0.0,0.28,0.0,0.34,0.09,0.47,0.06,0.15,0.14
41371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41373,0.0,0.19,0.0,0.58,0.19,0.0,0.0,0.12,0.0,0.0,0.0,0.5
41374,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.09,0.0,0.08
41375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41376,0.0,0.34,0.0,0.0,0.0,0.08,0.4,0.04,0.96,0.16,0.0,0.19
41377,0.0,0.24,0.0,0.0,0.0,0.0,0.17,0.13,0.0,0.26,0.0,0.1
41378,0.0,0.26,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.22
41379,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.01,0.26
41380,2.56,0.73,2.06,1.18,0.3,0.01,0.2,1.12,0.86,2.93,6.7,2.17
41381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41383,2.41,0.0,2.42,2.5,0.0,0.0,0.67,1.59,1.83,0.05,0.49,0.9
41384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41385,2.4,2.17,2.54,0.11,2.99,1.24,0.74,0.85,0.68,0.61,0.86,1.99
41386,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
41387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0
41391,0.08,1.19,1.68,1.29,1.38,0.01,0.41,1.28,1.44,3.52,3.58,1.05
41392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41394,0.0,0.0,0.0,0.57,0.0,0.0,0.02,0.05,1.4,0.0,0.06,0.0
41395,5.91,9.26,2.88,4.54,8.01,8.62,7.46,8.57,13.37,3.37,5.39,1.87
41396,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.01,0.0,0.0,0.0
41397,1.37,0.34,0.0,0.3,0.1,0.0,0.43,1.1,0.52,0.04,0.12,0.32
41398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.05
41403,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
41404,0.0,0.12,0.0,0.53,0.14,0.0,0.0,0.16,0.0,0.07,0.0,0.1
41405,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.11,0.0,0.0
41406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41407,0.0,2.66,0.0,0.0,0.0,1.06,0.25,0.1,0.0,0.22,0.0,0.0
41408,0.0,0.6,0.0,0.0,0.28,0.0,0.0,0.21,0.91,0.0,0.0,0.0
41409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0
41410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
41411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41421,0.83,0.59,1.44,0.57,0.29,0.13,0.2,0.44,0.51,0.88,0.65,0.81
41422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0
41424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.22,0.0,0.0,0.0
41425,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
41426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02
41429,0.0,1.09,0.69,0.34,0.0,0.0,0.01,0.04,0.0,2.29,0.42,0.33
41430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41431,0.47,0.37,0.0,1.34,4.19,0.09,0.86,0.49,2.94,0.32,0.8,0.61
41432,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.0
41433,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
41434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04
41435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41439,0.0,0.07,0.11,0.0,0.02,0.09,0.0,0.03,0.0,0.0,0.08,0.05
41440,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
41441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41442,0.0,0.05,0.0,0.2,0.71,0.0,0.0,0.11,0.62,0.02,0.1,0.54
41443,0.11,0.42,0.0,0.0,0.55,0.05,0.31,0.13,0.0,0.24,0.59,0.5
41444,0.0,0.12,0.0,0.0,0.0,0.04,0.02,0.03,0.04,0.06,0.0,0.0
41445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41446,2.04,0.65,0.0,1.21,1.9,0.06,0.76,0.58,1.4,0.19,0.76,0.9
41447,0.0,0.1,0.0,0.61,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.27
41448,0.0,0.13,0.0,0.0,0.0,0.0,0.53,0.35,2.88,0.0,0.84,1.32
41449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41450,4.96,2.29,4.04,0.0,2.54,0.69,1.09,3.07,6.62,0.92,3.49,3.78
41451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41452,0.0,0.0,0.0,2.36,0.2,0.0,2.56,0.61,0.0,1.68,0.04,0.01
41453,5.16,2.87,1.25,3.69,3.43,1.33,2.61,3.08,12.81,3.31,4.54,12.99
41454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0
41457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41458,0.46,1.1,1.72,0.82,5.51,1.24,2.44,1.31,2.53,1.41,1.52,2.64
41459,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.02
41460,0.0,0.35,0.0,0.0,0.0,0.0,0.25,0.07,0.0,0.0,0.0,0.22
41461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
41462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
41464,0.0,0.11,0.0,0.0,0.07,0.0,0.0,0.0,1.01,0.0,0.0,0.14
41465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41466,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.1
41467,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
41468,0.32,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.03,0.0,0.02
41469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.06
41471,1.33,0.26,0.0,0.49,0.12,0.08,0.0,0.42,0.31,0.03,0.25,0.15
41472,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.07,0.0,0.0,0.06,0.12
41473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41475,0.87,0.03,0.0,0.23,0.02,0.0,0.0,0.18,0.14,0.02,0.53,0.28
41476,0.78,1.4,1.37,0.62,2.21,0.5,1.42,1.89,2.4,0.41,1.05,1.82
41477,0.33,0.56,2.11,0.82,0.53,0.64,1.72,1.16,0.15,0.56,1.06,0.95
41478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41479,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01
41480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
41481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41482,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41484,8.48,0.66,0.58,0.97,1.05,0.77,0.81,0.71,1.4,1.08,0.46,3.83
41485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41489,0.0,0.53,0.96,0.0,0.28,0.0,0.21,0.34,0.0,0.15,0.21,0.6
41490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.06
41491,0.09,0.0,0.0,0.05,0.13,0.18,0.37,0.42,1.19,0.11,0.14,0.0
41492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
41493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41495,0.0,0.13,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.01,0.02
41496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03
41497,16.74,0.6,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.02,1.65,0.0
41498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41500,0.51,0.03,0.0,0.01,0.44,0.01,0.04,0.02,0.13,0.01,0.06,0.31
41501,4.01,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.56
41502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
41504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41507,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
41508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
41509,0.68,1.19,0.05,0.25,0.07,0.38,2.69,0.86,0.29,1.0,0.33,0.11
41510,0.17,0.13,0.0,0.0,0.97,0.08,0.29,0.19,0.0,0.07,0.0,0.24
41511,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0
41512,0.58,0.0,0.0,0.0,1.57,0.07,0.0,0.0,0.27,0.06,0.08,0.16
41513,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2.81,0.0,0.58
41517,2.1,0.16,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.28
41518,0.0,0.64,0.0,0.0,0.0,0.0,0.88,0.34,1.15,0.0,0.21,0.33
41519,1.28,0.85,0.0,1.78,0.28,0.21,1.14,1.29,0.13,0.51,1.17,0.62
41520,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41521,1.07,0.18,0.0,2.18,0.68,0.0,0.0,0.06,0.0,0.4,0.33,0.53
41522,0.0,0.06,0.0,0.06,0.25,0.0,0.02,0.04,0.1,0.03,0.06,0.16
41523,0.19,0.0,1.36,0.0,0.02,0.3,0.13,0.05,1.0,0.0,0.0,0.05
41524,3.52,0.63,0.11,0.67,0.07,0.57,0.3,0.32,0.37,0.31,0.47,0.21
41525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
41526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
41529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41531,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
41532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41533,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.04,0.05,0.0
41534,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.02,0.08,0.0,0.0,0.0
41535,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41537,0.0,0.05,0.0,0.0,0.07,0.0,0.08,0.0,0.12,0.05,0.0,0.15
41538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41539,0.0,0.18,0.0,0.0,0.0,0.05,0.05,0.04,0.0,0.11,0.36,0.12
41540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41541,0.3,0.09,0.0,0.0,0.07,0.03,1.12,0.01,0.21,0.0,0.09,0.09
41542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41543,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
41544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41549,0.08,0.54,3.16,2.48,0.0,0.0,0.94,3.03,1.94,3.84,6.86,1.69
41550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41551,0.0,2.51,1.37,0.0,0.0,0.0,0.04,0.25,0.0,0.02,0.0,0.0
41552,0.0,0.63,5.72,0.61,0.0,0.0,0.42,1.79,0.0,0.25,0.41,0.0
41553,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.02,0.0
41554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41556,0.0,0.49,0.0,0.0,0.32,0.0,0.25,0.26,0.0,0.0,0.28,1.44
41557,0.46,0.0,0.37,0.0,0.79,0.0,0.92,0.6,0.0,0.9,0.67,0.32
41558,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41559,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41560,1.4,0.07,0.0,0.0,0.09,0.0,0.1,6.21,0.0,0.14,0.3,0.0
41561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41562,0.44,0.48,0.69,0.18,0.49,0.6,0.72,0.46,0.16,0.35,0.84,0.53
41563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41564,0.28,2.5,0.0,0.0,1.81,0.43,0.25,0.71,0.15,0.96,0.0,0.17
41565,1.4,0.91,0.0,0.34,1.81,0.23,0.55,0.81,3.58,0.03,0.08,1.08
41566,0.0,0.45,0.3,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
41567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41568,0.0,0.05,0.0,0.0,0.0,0.13,0.0,0.03,0.0,0.05,0.0,0.05
41569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41573,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.15
